id,date,team_jersey,salary,projected_fpts,actual_fpts,value_score,ownership_pct,opponent
359,2025-09-26,LAR_15,3000.0,0.0,,0.0,0.0,IND
360,2025-09-26,CLE_12,4200.0,0.0,,0.0,0.0,DET
361,2025-09-26,JAX_14,4000.0,0.0,,0.0,0.0,SF
362,2025-09-26,HOU_28,4000.0,0.0,,0.0,0.0,TEN
363,2025-09-26,TB_10,4000.0,0.0,,0.0,0.0,PHI
364,2025-09-26,CLE_8,4200.0,0.0,,0.0,0.0,DET
365,2025-09-26,SF_29,4000.0,0.0,,0.0,0.0,JAX
366,2025-09-26,TB_18,4000.0,0.0,,0.0,0.0,PHI
367,2025-09-26,SF_4,4000.0,0.0,,0.0,0.0,JAX
368,2025-09-26,KC_88,2500.0,0.0,,0.0,0.0,BAL
369,2025-09-26,BAL_83,3000.0,0.0,,0.0,0.0,KC
370,2025-09-26,TEN_10,4000.0,0.0,,0.0,0.0,HOU
371,2025-09-26,SF_85,2500.0,0.0,,0.0,0.0,JAX
372,2025-09-26,NE_34,4000.0,0.0,,0.0,0.0,CAR
373,2025-09-26,LAR_11,4400.0,0.0,,0.0,0.0,IND
374,2025-09-26,LV_31,4000.0,0.0,,0.0,0.0,CHI
375,2025-09-26,KC_85,2500.0,0.0,,0.0,0.0,BAL
376,2025-09-26,KC_17,4000.0,0.0,,0.0,0.0,BAL
377,2025-09-26,ATL_38,4000.0,0.0,,0.0,0.0,WAS
378,2025-09-26,DET_8,4400.0,0.0,,0.0,0.0,CLE
379,2025-09-26,IND_36,4000.0,0.0,,0.0,0.0,LAR
380,2025-09-26,SF_5,3500.0,0.0,,0.0,0.0,JAX
381,2025-09-26,NO_15,3000.0,0.0,,0.0,0.0,BUF
382,2025-09-26,BAL_82,3000.0,0.0,,0.0,0.0,KC
383,2025-09-26,IND_5,4100.0,0.0,,0.0,0.0,LAR
384,2025-09-26,WAS_87,2500.0,0.0,,0.0,0.0,ATL
385,2025-09-26,WAS_69,2500.0,0.0,,0.0,0.0,ATL
386,2025-09-26,HOU_3,3000.0,0.0,,0.0,0.0,TEN
387,2025-09-26,KC_25,4000.0,0.0,,0.0,0.0,BAL
388,2025-09-26,LAC_5,4000.0,0.0,,0.0,0.0,NYG
389,2025-09-26,DET_84,2500.0,0.0,,0.0,0.0,CLE
390,2025-09-26,LAC_22,4300.0,0.0,,0.0,0.0,NYG
391,2025-09-26,NO_88,2600.0,0.0,,0.0,0.0,BUF
392,2025-09-26,IND_2,3000.0,0.0,,0.0,0.0,LAR
393,2025-09-26,WAS_80,2500.0,0.0,,0.0,0.0,ATL
394,2025-09-26,ATL_84,2500.0,0.0,,0.0,0.0,WAS
395,2025-09-26,TB_81,3100.0,0.0,,0.0,0.0,PHI
396,2025-09-26,TEN_8,4000.0,0.0,,0.0,0.0,HOU
397,2025-09-26,TEN_2,4000.0,0.0,,0.0,0.0,HOU
398,2025-09-26,PHI_36,2500.0,0.0,,0.0,0.0,TB
399,2025-09-26,SF_82,2500.0,0.0,,0.0,0.0,JAX
400,2025-09-26,CLE_86,2500.0,0.0,,0.0,0.0,DET
401,2025-09-26,TB_41,2500.0,0.0,,0.0,0.0,PHI
402,2025-09-26,DET_88,2500.0,0.0,,0.0,0.0,CLE
403,2025-09-26,LV_12,4000.0,0.0,,0.0,0.0,CHI
404,2025-09-26,NO_49,2500.0,0.0,,0.0,0.0,BUF
405,2025-09-26,ATL_85,2500.0,0.0,,0.0,0.0,WAS
406,2025-09-26,PHI_14,4000.0,0.0,,0.0,0.0,TB
407,2025-09-26,TB_13,6600.0,0.0,,0.0,0.0,PHI
408,2025-09-26,HOU_43,2500.0,0.0,,0.0,0.0,TEN
409,2025-09-26,BAL_15,4300.0,0.0,,0.0,0.0,KC
410,2025-09-26,WAS_85,3000.0,0.0,,0.0,0.0,ATL
411,2025-09-26,TEN_16,3000.0,0.0,,0.0,0.0,HOU
412,2025-09-26,ATL_87,3000.0,0.0,,0.0,0.0,WAS
413,2025-09-26,CAR_85,2500.0,0.0,,0.0,0.0,NE
414,2025-09-26,HOU_10,4000.0,0.0,,0.0,0.0,TEN
415,2025-09-26,KC_30,4000.0,0.0,,0.0,0.0,BAL
416,2025-09-26,SF_32,4000.0,0.0,,0.0,0.0,JAX
417,2025-09-26,NO_13,4000.0,0.0,,0.0,0.0,BUF
418,2025-09-26,SF_10,5100.0,0.0,,0.0,0.0,JAX
419,2025-09-26,KC_41,2500.0,0.0,,0.0,0.0,BAL
420,2025-09-26,CLE_18,3000.0,0.0,,0.0,0.0,DET
421,2025-09-26,HOU_9,2500.0,0.0,,0.0,0.0,TEN
422,2025-09-26,LV_15,4000.0,0.0,,0.0,0.0,CHI
423,2025-09-26,CHI_17,4000.0,0.0,,0.0,0.0,LV
424,2025-09-26,SF_81,3000.0,0.0,,0.0,0.0,JAX
425,2025-09-26,PHI_89,3000.0,0.0,,0.0,0.0,TB
426,2025-09-26,NYG_29,5000.0,0.0,,0.0,0.0,LAC
427,2025-09-26,WAS_14,4000.0,0.0,,0.0,0.0,ATL
428,2025-09-26,JAX_80,3000.0,0.0,,0.0,0.0,SF
429,2025-09-26,CAR_24,4000.0,0.0,,0.0,0.0,NE
430,2025-09-26,CAR_17,3500.0,0.0,,0.0,0.0,NE
431,2025-09-26,CAR_18,3000.0,0.0,,0.0,0.0,NE
432,2025-09-26,NO_16,3000.0,0.0,,0.0,0.0,BUF
433,2025-09-26,IND_14,4400.0,0.0,,0.0,0.0,LAR
434,2025-09-26,CAR_0,3200.0,0.0,,0.0,0.0,NE
435,2025-09-26,HOU_88,2500.0,0.0,,0.0,0.0,TEN
436,2025-09-26,NE_37,4000.0,0.0,,0.0,0.0,CAR
437,2025-09-26,WAS_5,7000.0,0.0,,0.0,0.0,ATL
438,2025-09-26,HOU_17,3000.0,0.0,,0.0,0.0,TEN
439,2025-09-26,TB_11,3000.0,0.0,,0.0,0.0,PHI
440,2025-09-26,TB_19,3000.0,0.0,,0.0,0.0,PHI
441,2025-09-26,ATL_15,4000.0,0.0,,0.0,0.0,WAS
442,2025-09-26,BAL_26,4000.0,0.0,,0.0,0.0,KC
443,2025-09-26,ATL_4,3000.0,0.0,,0.0,0.0,WAS
444,2025-09-26,TEN_88,2500.0,0.0,,0.0,0.0,HOU
445,2025-09-26,CHI_11,4000.0,0.0,,0.0,0.0,LV
446,2025-09-26,BUF_14,3000.0,0.0,,0.0,0.0,NO
447,2025-09-26,PHI_16,4000.0,0.0,,0.0,0.0,TB
448,2025-09-26,LAR_13,4000.0,0.0,,0.0,0.0,IND
449,2025-09-26,BUF_41,4000.0,0.0,,0.0,0.0,NO
450,2025-09-26,NE_16,4000.0,0.0,,0.0,0.0,CAR
451,2025-09-26,NYG_80,3000.0,0.0,,0.0,0.0,LAC
452,2025-09-26,NYG_88,3000.0,0.0,,0.0,0.0,LAC
453,2025-09-26,NE_11,4000.0,0.0,,0.0,0.0,CAR
454,2025-09-26,LV_88,3000.0,0.0,,0.0,0.0,CHI
455,2025-09-26,NYG_19,4000.0,0.0,,0.0,0.0,LAC
456,2025-09-26,TEN_80,3000.0,0.0,,0.0,0.0,HOU
457,2025-09-26,KC_4,3000.0,0.0,,0.0,0.0,BAL
458,2025-09-26,TB_86,2500.0,0.0,,0.0,0.0,PHI
459,2025-09-26,ATL_14,3000.0,0.0,,0.0,0.0,WAS
460,2025-09-26,HOU_87,2500.0,0.0,,0.0,0.0,TEN
461,2025-09-26,HOU_44,4000.0,0.0,,0.0,0.0,TEN
462,2025-09-26,CHI_21,4000.0,0.0,,0.0,0.0,LV
